recommendationid,appid,game_name,language,review_datetime,release_date,days_from_release,release_period,release_period_detail,steam_label_text,voted_up,playtime_at_review_hours,playtime_stage,votes_up,weighted_vote_score,received_for_free,written_during_early_access,price,price_group,genres_text,categories_text,top_steam_tags_text,review_text_for_llm,is_meaningful_review,meaningless_reason,source_run
186019801,619820,Heroes of Hammerwatch II,english,2025-01-20 14:53:43,2025-01-14,6,D0-D30,D0-D7,negative,0.0,13.783333333333331,late,1,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Too repetitive for a roguelike, there is almost no variation per run for a Roguelite that forces you to grind rerun (A LOT) for resources to get meta-progress
Equipment almost doesn't drop and has only 1-2 affixes (up to 2nd boss).
Not much variation on enemies.
Class balance is kinda ♥♥♥♥: ranged like Wizard is super easy as you rarely get hit, melee like Rogue has punishing.ranges
In the end, I don't have fun each run, so grinding the meta-progress is boring.",1.0,meaningful,heroes_of_hammerwatch_2
223886396,619820,Heroes of Hammerwatch II,english,2026-04-23 03:25:02,2025-01-14,464,D181+,D181+,negative,0.0,3.883333333333333,mid,7,0.408396452665329,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","wtf am I high? just started heroes of hammerwatch 2 and I deal literally no damage to even normal mobs, it takes like 10 shots just to kill 1 mob early game. ♥♥♥♥♥♥♥ retarded balancing. I didn't buy a game just to get ♥♥♥♥♥♥ by normal mobs what is happening?? At least risk of rain 2 lets you stack items endlessly, this ♥♥♥♥♥♥ of a game (which everyone is retarded enough to recommend) removes all trinkets from you at the end of every run like how stupid is that? Like literally people play games to relax not to get ♥♥♥♥♥♥ in the ass with a big wall of difficulty IN THE EARLY GAME. Where is the dopamine hit???",1.0,meaningful,heroes_of_hammerwatch_2
224001453,619820,Heroes of Hammerwatch II,english,2026-04-24 19:16:48,2025-01-14,465,D181+,D181+,negative,0.0,46.46666666666667,late,5,0.5938591957092285,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","I absolutely love this game, but it has a glaring issue with the save files - Please, get it sorted, it is incredibly frustrating to suddenly lose all of the progress on a character and having to start from scratch - Make it simple to save, make it efficient.",1.0,meaningful,heroes_of_hammerwatch_2
185628799,619820,Heroes of Hammerwatch II,english,2025-01-15 06:35:15,2025-01-14,1,D0-D30,D0-D7,positive,1.0,3.633333333333333,mid,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","although i liked the open world of hammerwatch 2, this is also a really good game. it has a fun core gameplay.",1.0,meaningful,heroes_of_hammerwatch_2
185684047,619820,Heroes of Hammerwatch II,english,2025-01-16 02:10:02,2025-01-14,2,D0-D30,D0-D7,negative,0.0,0.3333333333333333,very_early,2,0.5202957391738892,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",Multiplayer doesn't work. Friends cant see each other and only one of us can host. Refunding.,1.0,meaningful,heroes_of_hammerwatch_2
186285576,619820,Heroes of Hammerwatch II,english,2025-01-24 11:01:19,2025-01-14,10,D0-D30,D8-D30,positive,1.0,59.45,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","overall the game is good.

my experience with the game: finished all characters with ng+1 and some ng+2

some of the things i dislike though:

1. the level cap, would be nice if every ng gave us more freedom to level.
2. the shadow mechanic, a stackable debuff that increases the damage you take every time you take a hit from mobs, i don't like it because it promotes a hit and run playstyle.
3. secrets, would be nice if they were easier to spot",1.0,meaningful,heroes_of_hammerwatch_2
186584012,619820,Heroes of Hammerwatch II,english,2025-01-28 05:18:53,2025-01-14,14,D0-D30,D8-D30,positive,1.0,40.16666666666666,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Good game to climb and build, finding different characters and special items in the dungeons expanded my view on the game",1.0,meaningful,heroes_of_hammerwatch_2
186932321,619820,Heroes of Hammerwatch II,english,2025-02-01 19:39:50,2025-01-14,18,D0-D30,D8-D30,negative,0.0,28.216666666666665,late,2,0.4384057819843292,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","If you like to run the same level over and over ,
If you like to lose half of your loot every run ,
If you like to die 5 times in a row to get a small power increase ,
If you like to smash your keyboard ,

This is the game for you .

Other wise I suggest you don't waist your time and money.",1.0,meaningful,heroes_of_hammerwatch_2
206806955,619820,Heroes of Hammerwatch II,english,2025-10-15 19:52:33,2025-01-14,274,D181+,D181+,negative,0.0,35.25,late,8,0.5325997471809387,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",35hours of my playtime maxed out my characters and was in NG++ games clearing em but now I downloaded the game again and my save data is gone. No characters nothing. Until this get fixed I cant recommend.,1.0,meaningful,heroes_of_hammerwatch_2
186014523,619820,Heroes of Hammerwatch II,english,2025-01-20 13:18:14,2025-01-14,6,D0-D30,D0-D7,negative,0.0,1.45,early,1,0.3592721223831177,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","It's a very bland, low-budget ARPG with enforced hardcore mode and rogue-lite meta progression. I don't see why you would play this over Path of Exile or Diablo unless you're the kind of gamer who wants to finish a game in 10-20 hours and move on to the next one. It really has nothing going for it over other games in the genre.",1.0,meaningful,heroes_of_hammerwatch_2
219241523,619820,Heroes of Hammerwatch II,english,2026-02-26 03:02:06,2025-01-14,408,D181+,D181+,positive,1.0,9.383333333333333,mid,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",Was pleasantly surprised by this game. There is a ton of depth to it and lots of replay-ability. Also it is great with friends or solo.,1.0,meaningful,heroes_of_hammerwatch_2
206335239,619820,Heroes of Hammerwatch II,english,2025-10-10 13:42:44,2025-01-14,269,D181+,D181+,negative,0.0,9.45,mid,64,0.6271004676818848,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","It takes about 8 hours to reach the end of act 1 and then you realize the biggest problem with this game. There is no act 2, after you defeat the final boss of act 1 you unlock NG+ and the cycle continues. Not worth the price, maybe if it was an early access title for 1-2$ but there's just not enough ""game"" here to call it a finished product.",1.0,meaningful,heroes_of_hammerwatch_2
185773915,619820,Heroes of Hammerwatch II,english,2025-01-17 10:56:57,2025-01-14,3,D0-D30,D0-D7,positive,1.0,18.1,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","A nice blend of ARPG meets Rouge-lite. Run through the game until you die, go home and upgrade your stuff. 

The specializations seems like a HUGE boost of power, getting to lvl 10 can feel like a chore. But when you get to choose your specialization it feels like you unlocked new ways to play your class. (So far have done Warlock and Wizard and both feel awesome.",1.0,meaningful,heroes_of_hammerwatch_2
185832513,619820,Heroes of Hammerwatch II,english,2025-01-18 04:54:12,2025-01-14,4,D0-D30,D0-D7,positive,1.0,25.616666666666667,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","fun game combining traditional roguelike dungeon crawling mob looting and bullet dodging with almost diablo like ARPG items and progression. there's some imbalance in the classes but I would expect that to iron out quickly over time. definitely worth the money, and even better if you can convince some friends to play with you, the multiplayer is great.",1.0,meaningful,heroes_of_hammerwatch_2
194147824,619820,Heroes of Hammerwatch II,english,2025-05-03 18:34:44,2025-01-14,109,D91-D180,D91-D180,negative,0.0,0.2166666666666666,very_early,0,0.4166666567325592,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",How do you put this much effort into making a game without putting a single thought to the base gameplay?,1.0,meaningful,heroes_of_hammerwatch_2
186072796,619820,Heroes of Hammerwatch II,english,2025-01-21 08:53:38,2025-01-14,7,D0-D30,D0-D7,negative,0.0,0.1833333333333333,very_early,0,0.4544433057308197,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","I purchased the game, download+install and open the game, stucked in the main menu. CANNOT CLICK ON ANYTHING, TLDR, it will only respond to my alt+f4",1.0,meaningful,heroes_of_hammerwatch_2
186169214,619820,Heroes of Hammerwatch II,english,2025-01-22 18:00:22,2025-01-14,8,D0-D30,D8-D30,negative,0.0,129.9,late,0,0.4232577979564667,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","It still has same bugs since release and dlc is planned while also missing basic QoL features. 
- Sometimes when someone joins one random player gets stuck and has to rejoin (If happens to the host the run will have to be closed).
- After latest graphical improvement fps was halved and stutters , seems to be related to shadows for amd gpus.
- The other older games had split screen and other QoL that this one will probably never have.

The latest reworks really improved the game, curse and combo are finally decent, but the last boss is still bad.",1.0,meaningful,heroes_of_hammerwatch_2
